model,rep,method,alpha,penalize_diag,target,lambda,edges,F1,MCC,TP,TN,FP,FN,KL,L2,SP,PRAUC,ROCAUC
7,31,rope,0.65,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.8,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.2,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.35,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.5,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.65,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.8,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.2,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.35,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.5,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.65,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.8,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.2,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.35,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.5,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.65,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.8,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.2,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.35,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.5,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.65,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,rope,0.8,FALSE,None,1,4950,0.12072892938496584,NA,318,0,4632,0,44.321885175588505,50.67882509783402,15.312567883612356,0.6938341767854126,0.9203958516635709
7,31,gelnet,0.2,TRUE,None,1,1394,0.3611922852133255,NA,309,3548,1084,9,56.54141743581323,51.55178441273412,15.415747392174971,0.758231662493822,0.9594266980588956
7,31,gelnet,0.35,TRUE,None,1,531,0.591283863368669,NA,251,4352,280,67,125.0750561341818,52.15145930523098,15.498087251645115,0.7040624900805464,0.879258046295391
7,31,gelnet,0.5,TRUE,None,0.8912509381337459,196,0.5797665369649806,NA,149,4585,47,169,113.63472837936452,52.310544030110954,15.535822365813765,0.6401816350131136,0.7303109487187843
7,31,gelnet,0.65,TRUE,None,0.707945784384138,164,0.5477178423236515,NA,132,4600,32,186,109.40222887525135,52.01735559573027,15.504266015354627,0.6328677307671928,0.7046930839334788
7,31,gelnet,0.8,TRUE,None,0.5623413251903491,175,0.5598377281947262,NA,138,4595,37,180,104.6401660329555,51.63151380546442,15.454554472053529,0.6367199942972941,0.7137889551493033
7,31,gelnet,0.2,TRUE,Identity,1,1298,0.3787128712871287,NA,306,3640,992,12,26.593527080404897,48.247186015468905,15.018273372323248,0.7600627782539865,0.9562185670370732
7,31,gelnet,0.35,TRUE,Identity,1,528,0.5933806146572104,NA,251,4355,277,67,66.17829770998537,48.48751399627878,15.062982089894737,0.7079085225777481,0.8796168437231835
7,31,gelnet,0.5,TRUE,Identity,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,76.60247517244858,48.72225820528596,15.09652746538024,0.6434297520661755,0.7304535172331389
7,31,gelnet,0.65,TRUE,Identity,0.707945784384138,163,0.5446985446985447,NA,131,4600,32,187,76.70163008652739,48.71818689737358,15.10131285040741,0.6328866262783993,0.7031662430345098
7,31,gelnet,0.8,TRUE,Identity,0.5623413251903491,174,0.5609756097560976,NA,138,4596,36,180,76.41067401782206,48.63934518112344,15.08795051418175,0.6415331168947286,0.7139328814590327
7,31,gelnet,0.2,TRUE,vIdentity,1,1298,0.3787128712871287,NA,306,3640,992,12,26.593527080404897,48.247186015468905,15.018273372323248,0.7600627782539865,0.9562185670370732
7,31,gelnet,0.35,TRUE,vIdentity,1,528,0.5933806146572104,NA,251,4355,277,67,66.17829770998537,48.48751399627878,15.062982089894737,0.7079085225777481,0.8796168437231835
7,31,gelnet,0.5,TRUE,vIdentity,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,76.60247517244858,48.72225820528596,15.09652746538024,0.6434297520661755,0.7304535172331389
7,31,gelnet,0.65,TRUE,vIdentity,0.707945784384138,163,0.5446985446985447,NA,131,4600,32,187,76.70163008652739,48.71818689737358,15.10131285040741,0.6328866262783993,0.7031662430345098
7,31,gelnet,0.8,TRUE,vIdentity,0.5623413251903491,174,0.5609756097560976,NA,138,4596,36,180,76.41067401782206,48.63934518112344,15.08795051418175,0.6415331168947286,0.7139328814590327
7,31,gelnet,0.2,TRUE,Eigenvalue,1,1738,0.30544747081712065,NA,314,3208,1424,4,136.07863779716186,29.793693333957048,12.36424777468388,0.7244563972411786,0.9626137832524088
7,31,gelnet,0.35,TRUE,Eigenvalue,1,596,0.5667396061269147,NA,259,4295,337,59,51.12353332368738,30.470184132273076,12.45230168402401,0.6769564266670495,0.8878315057407589
7,31,gelnet,0.5,TRUE,Eigenvalue,0.9440608762859236,147,0.5032258064516129,NA,117,4602,30,201,51.13341515783708,31.4330354967602,12.595041801571444,0.6068088398750829,0.6812779026949523
7,31,gelnet,0.65,TRUE,Eigenvalue,0.707945784384138,165,0.546583850931677,NA,132,4599,33,186,41.9393048140347,32.361641558108055,12.859329661023164,0.6294977087847586,0.7045864969965565
7,31,gelnet,0.8,TRUE,Eigenvalue,0.5623413251903491,172,0.5551020408163265,NA,136,4596,36,182,36.64408900385547,34.40131132780553,13.234438269570616,0.6396060233522322,0.7108527226512855
7,31,gelnet,0.2,TRUE,MSC,1,1310,0.37714987714987713,NA,307,3629,1003,11,21.296521169476534,43.67580330479387,14.576712031628826,0.7247567227859759,0.9554374952477162
7,31,gelnet,0.35,TRUE,MSC,1,541,0.5867287543655413,NA,252,4343,289,66,41.18358321841816,43.77349729769359,14.54668184821718,0.68587562323584,0.8797855497985032
7,31,gelnet,0.5,TRUE,MSC,0.8912509381337459,197,0.5786407766990291,NA,149,4584,48,169,54.431549718657806,44.040810664159714,14.594500350605966,0.6323850508924952,0.7301062610660323
7,31,gelnet,0.65,TRUE,MSC,0.707945784384138,163,0.5446985446985447,NA,131,4600,32,187,53.95925225775983,43.90582500312962,14.595060925136508,0.6285182814976785,0.7030861331073962
7,31,gelnet,0.8,TRUE,MSC,0.5623413251903491,172,0.5551020408163265,NA,136,4596,36,182,52.75760662798717,43.61175309700683,14.565687568988286,0.6371240906637057,0.710799768631668
7,31,gelnet,0.2,TRUE,Regression,1,1773,0.30239234449760766,NA,316,3176,1456,2,73.89907264881433,22.82404389447681,6.64613249049982,0.7101851593518074,0.9643381833784122
7,31,gelnet,0.35,TRUE,Regression,1,602,0.5652173913043478,NA,260,4290,342,58,35.90173334740882,23.506086214761194,6.748078019895079,0.6651271931039652,0.8882249269506088
7,31,gelnet,0.5,TRUE,Regression,0.9440608762859236,147,0.5032258064516129,NA,117,4602,30,201,65.36776656129709,24.785783258989433,6.933007045385721,0.6064661042636442,0.6812738293088278
7,31,gelnet,0.65,TRUE,Regression,0.707945784384138,166,0.5495867768595041,NA,133,4599,33,185,56.30662721172308,26.01059274026682,7.489177455914704,0.6284860699066486,0.7061394754564908
7,31,gelnet,0.8,TRUE,Regression,0.5623413251903491,174,0.556910569105691,NA,137,4595,37,181,31.826832140867168,29.184060705415092,8.901352897043674,0.6341277934149907,0.712309976537296
7,31,gelnet,0.2,TRUE,TrueDiag,1,1974,0.2766143106457243,NA,317,2975,1657,1,113.06962213665872,18.361528843461077,4.352174057733427,0.707590616828413,0.964586320483158
7,31,gelnet,0.35,TRUE,TrueDiag,1,609,0.5609492988133765,NA,260,4283,349,58,60.164500104319416,19.256833666048085,4.383405909817327,0.6640308139340724,0.8880450190634471
7,31,gelnet,0.5,TRUE,TrueDiag,0.9440608762859236,147,0.5032258064516129,NA,117,4602,30,201,83.52245392678839,20.997006069811636,4.717238963050746,0.606255772403466,0.6812704348203908
7,31,gelnet,0.65,TRUE,TrueDiag,0.707945784384138,168,0.551440329218107,NA,134,4598,34,184,63.92561891651127,21.282464169714064,5.028631455938517,0.6288230590667583,0.7076191329661855
7,31,gelnet,0.8,TRUE,TrueDiag,0.5623413251903491,175,0.5557809330628803,NA,137,4594,38,181,33.64885819733746,24.824735336937824,6.13835720837847,0.6327887500722955,0.7122261326729017
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,31,gelnet,0.2,FALSE,None,1,1276,0.384180790960452,NA,306,3663,969,12,22.219690780016492,46.44628060001706,14.658910241923758,0.7543286789397894,0.9562830623173766
7,31,gelnet,0.35,FALSE,None,1,528,0.5933806146572104,NA,251,4355,277,67,64.19204644966777,47.93399480683081,14.938858941577925,0.703836487822196,0.8793704038626562
7,31,gelnet,0.5,FALSE,None,0.8912509381337459,194,0.58203125,NA,149,4587,45,169,75.37689720222431,48.53309739856838,15.072551215219397,0.6424232857088967,0.7304338292002043
7,31,gelnet,0.65,FALSE,None,0.707945784384138,162,0.5416666666666666,NA,130,4600,32,188,75.40180400773713,48.51522374109737,15.080657555031598,0.6308719038949117,0.7015979893766091
7,31,gelnet,0.8,FALSE,None,0.5623413251903491,173,0.5580448065173116,NA,137,4596,36,181,74.51440026101187,48.33652047930491,15.052704583687904,0.6390369422363121,0.7123551232335081
7,32,glasso,0.2,TRUE,None,0.4216965034285822,189,0.5396825396825397,NA,136,4582,53,179,89.74761839230564,44.04956666117124,12.80621855103051,0.6090963848398363,0.7114056266159826
7,32,glasso,0.35,TRUE,None,0.4216965034285822,189,0.5396825396825397,NA,136,4582,53,179,89.74761839230564,44.04956666117124,12.80621855103051,0.6090963848398363,0.7114056266159826
7,32,glasso,0.5,TRUE,None,0.4216965034285822,189,0.5396825396825397,NA,136,4582,53,179,89.74761839230564,44.04956666117124,12.80621855103051,0.6090963848398363,0.7114056266159826
7,32,glasso,0.65,TRUE,None,0.4216965034285822,189,0.5396825396825397,NA,136,4582,53,179,89.74761839230564,44.04956666117124,12.80621855103051,0.6090963848398363,0.7114056266159826
7,32,glasso,0.8,TRUE,None,0.4216965034285822,189,0.5396825396825397,NA,136,4582,53,179,89.74761839230564,44.04956666117124,12.80621855103051,0.6090963848398363,0.7114056266159826
7,32,glasso,0.2,TRUE,Identity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.35,TRUE,Identity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.5,TRUE,Identity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.65,TRUE,Identity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.8,TRUE,Identity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.2,TRUE,vIdentity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.35,TRUE,vIdentity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.5,TRUE,vIdentity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.65,TRUE,vIdentity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.8,TRUE,vIdentity,0.4216965034285822,182,0.5392354124748491,NA,134,4587,48,181,68.0720406837475,41.54946767384982,12.49824635865276,0.6178879007552593,0.7087217684628688
7,32,glasso,0.2,TRUE,Eigenvalue,0.4216965034285822,162,0.5283018867924528,NA,126,4599,36,189,47.572693846151424,32.73847638565007,11.126889898936792,0.62405937216311,0.6970205989623465
